album_id	rank_score	peak_position	week_count	date
6qRbGZqJ3aQY8N8bcHc1ug	177	198	4	2018-12-15
3JfSxDfmwS5OeHPwLSkrfr	176	199	4	2018-12-15
2Ti79nwTsont5ZHfdxIzAm	175	200	38	2018-12-15
6tkjU4Umpo79wwkgPMV3nZ	174	197	29	2018-12-15
1lhNch5NkOONvFhRPh8qaj	173	197	79	2018-12-15
7DuJYWu66RPdcekF5TuZ7w	172	178	69	2018-12-15
7fRrTyKvE4Skh93v97gtcU	171	177	50	2018-12-15
1rJRpYs4BJ7GIDG0zZCJSM	170	175	6	2018-12-15
4KdtEKjY3Gi0mKiSdy96ML	169	200	35	2018-12-15
1uG9cIT7IRuq9NqFvKFUsI	168	190	317	2018-12-15
7gmak9ZGm10y4PtZa9SBQn	167	171	10	2018-12-15
4es0SCGoooYKR36713JWNz	166	196	8	2018-12-15
4kqXw1yf9EKamws0zCarGt	165	200	86	2018-12-15
082VlX7cBth0o8xqDGclNn	164	199	46	2018-12-15
3HNnxK7NgLXbDoxRZxNWiR	163	200	14	2018-12-15
7maqqIx8xmxVYtjhQtbq98	162	162	32	2018-12-15
3T4tUhGYeRNVUGevb0wThu	161	200	92	2018-12-15
4rBIMMvhMZMa3Q0X4LRYQi	160	160	4	2018-12-15
1kCHru7uhxBUdzkm4gzRQc	159	198	167	2018-12-15
1WMVvswNzB9i2UMh9svso5	158	200	188	2018-12-15
621cXqrTSSJi1WqDMSLmbL	157	199	9	2018-12-15
5s0rmjP8XOPhP6HhqOhuyC	155	197	104	2018-12-15
5wtE5aLX5r7jOosmPhJhhk	154	198	18	2018-12-15
2kzkwgOFAtRsDsas5Hi0Qu	153	153	0	2018-12-15
3BPDSjoJlho8oiUPUNrShM	152	152	4	2018-12-15
1V0QZHpLMJd9b4EBLAarX1	151	151	11	2018-12-15
3950MST9uRPKyh4Prv7lh1	150	200	4	2018-12-15
6ApYSpXF8GxZAgBTHDzYge	149	200	24	2018-12-15
1LAGbpQJIl1vUhpGmmnSUd	148	148	33	2018-12-15
0Wmnkh4lzGy5rgkUPOjYbg	147	200	3	2018-12-15
5VdyJkLe3yvOs0l4xXbWp0	146	199	67	2018-12-15
0t70lpfTyHEv0uuq21fhdZ	145	198	35	2018-12-15
6kf46HbnYCZzP6rjvQHYzg	144	197	92	2018-12-15
6P9PZjWXoCRF5b66BafPKY	143	199	7	2018-12-15
2acDkDTWdNFie1HjcFa4Ny	142	199	17	2018-12-15
4UNwL1B7JoymNUiTFJa52B	141	193	7	2018-12-15
0RK6vpJWuCZpNWNdRJ8rpY	140	197	6	2018-12-15
15Id9Jrqab8IwHFirdrrLp	139	184	9	2018-12-15
33pt9HBdGlAbRGBHQgsZsU	137	199	76	2018-12-15
0g1F5eGVwX4Sxi1n8ojPkE	135	195	24	2018-12-15
7lxHnls3yQNl8B9bILmHj7	134	200	169	2018-12-15
68ic1ZsRo0DIodoDYZXcM5	133	200	6	2018-12-15
7wfjL0ZBEycLvXzJmHF45g	132	179	14	2018-12-15
3My4DXwRjAS5HXontsJx1A	131	152	19	2018-12-15
0LzVdypBGpn6dGuHqVGwwt	130	130	0	2018-12-15
4Kd6niUoyuNkcLRVmThm0H	129	129	6	2018-12-15
7fd7SEK25VS3gJAUgSwL6y	128	200	45	2018-12-15
7yf9ZJyHRbp8sHtpDKfPpt	127	198	29	2018-12-15
5EEkfRgfYHiFu0lGur6Z6M	126	187	35	2018-12-15
2DjfazR5N3TgXBQ7oVALA1	125	199	9	2018-12-15
4dPosP4Io4sDCmeiCxVHW0	124	198	3	2018-12-15
4eLPsYPBmXABThSJ821sqY	123	200	86	2018-12-15
0iU6k5p5NFNbAc1MOFMusJ	122	197	10	2018-12-15
2VP96XdMOKTXefI8Nui23s	121	200	28	2018-12-15
1aeJirM3Lg9zXhVByqQGzQ	120	120	2	2018-12-15
5Pp9dmBGExH4FNLlaLsLde	119	119	0	2018-12-15
52JymrguPgkmmwLaWIusst	118	197	4	2018-12-15
2lATw9ZAVp7ILQcOKPCPqp	117	200	15	2018-12-15
1L3jhywNGVbRmOjprKPvzj	116	117	4	2018-12-15
4QAC6FquY8D0RXom13iE5J	115	196	105	2018-12-15
2XTPulCL6EUx1thyJPnlmj	114	114	0	2018-12-15
1uzIyRT1QxDx4fMIX0UiAE	113	178	56	2018-12-15
1KOmHyNLuOe5YrPhD3Juuf	112	200	61	2018-12-15
6DEjYFkNZh67HP7R9PSZvv	111	200	56	2018-12-15
6X1x82kppWZmDzlXXK3y3q	110	200	301	2018-12-15
733e1ZfktLSwj96X5rsMeE	109	200	67	2018-12-15
214f4uAY0p2KgY7Fl4fBgk	108	197	17	2018-12-15
58icpaZ35NuKczovWzvZeF	107	172	18	2018-12-15
63MKT9hwmiMFFdFp5SdB1p	106	200	42	2018-12-15
2vD3zSQr8hNlg0obNel4TE	105	200	47	2018-12-15
0BwWUstDMUbgq2NYONRqlu	103	200	299	2018-12-15
1zUY4PAFrNUOCeaEBrEHzh	102	200	422	2018-12-15
3EwMFeUkcp36t9IVJ8d54q	101	184	4	2018-12-15
1Li4rADxSxjT2g4xqUcMYh	99	199	57	2018-12-15
0LvrjOn7CrNSs0jVUvrgVy	98	199	72	2018-12-15
40GMAhriYJRO1rsY4YdrZb	97	200	136	2018-12-15
1n0HXc9hE2qU4T2XdiPaOn	96	96	5	2018-12-15
5f34GtT1lzD6MVCTZcffNh	95	200	34	2018-12-15
0SukGZiXMtmsZoxstkBtNR	94	194	15	2018-12-15
2lKNtQvCX966OIbIdn14TW	93	141	43	2018-12-15
6BsJaQiuPWfXwytfZXQBLm	92	167	2	2018-12-15
3ZQZrCJHXZ1G6EYxzYGhuA	91	154	59	2018-12-15
6FjK2XLQJloz36NgRciCHv	90	172	12	2018-12-15
1C2h7mLntPSeVYciMRTF4a	89	200	344	2018-12-15
4jKeipwuUTjlx9USNYdhZn	88	196	551	2018-12-15
3rqqwtJE89WoWvMyPTvbZc	87	190	3	2018-12-15
58qdMDlJaZBYleY7Bf0gNc	86	185	10	2018-12-15
2D0Hi3Jj6RFnpWDcSa0Otu	85	200	25	2018-12-15
4tCZ22E9RnUz09OaDJfaoO	84	187	12	2018-12-15
4TOkZvtqNpg5UHyGxCn0mS	83	188	24	2018-12-15
0V59zTtkUXNwrrLkzlGXTK	82	162	10	2018-12-15
76290XdXVF9rPzGdNRWdCh	81	198	78	2018-12-15
3fc97ZWLIMc1xawhxbKrh2	80	198	12	2018-12-15
6LURWtPusB5fGenqj0lbFd	78	200	12	2018-12-15
6ee8lju8zGwQ6Pkr5tZSts	77	194	32	2018-12-15
2ODvWsOgouMbaA5xf0RkJe	76	200	106	2018-12-15
6lggWd5q9Rh66OkDE1eNDr	75	172	7	2018-12-15
0ETFjACtuP2ADo6LFhL6HN	74	200	286	2018-12-15
5XRCcUfwtLNQflDd9cfz4U	73	197	5	2018-12-15
7GjG91tyHQNGEHzKJaqOi0	72	200	79	2018-12-15
1lXY618HWkwYKJWBRYR4MK	71	200	90	2018-12-15
4PgleR09JVnm3zY1fW3XBA	70	199	107	2018-12-15
1Gtf2hZQlOGVER16uemmzR	69	191	541	2018-12-15
3cQO7jp5S9qLBoIVtbkSM1	68	200	186	2018-12-15
4Wv5UAieM1LDEYVq5WmqDd	67	200	33	2018-12-15
34GQP3dILpyCN018y2k61L	66	198	6	2018-12-15
4w5Jvreahp3yvLqc4vCr9I	65	200	65	2018-12-15
77dNyQA0z8dV33M4so4eRY	63	170	254	2018-12-15
6nxDQi0FeEwccEPJeNySoS	62	199	323	2018-12-15
3OZgEywV4krCZ814pTJWr7	61	199	126	2018-12-15
1MvF4ulZKH7SaDQs9rE5nc	60	60	0	2018-12-15
0CuYNS755Ow710G2E7aLDE	59	191	48	2018-12-15
5GMAtv4CU6GYQMo36Uuiqc	58	108	47	2018-12-15
3q6Bz38jmqRDkXI7j5Hb9Y	57	199	296	2018-12-15
1xn54DMo2qIqBuMqHtUsFd	56	200	233	2018-12-15
6pZj4nvx6lV3ulIK3BSjvs	55	199	107	2018-12-15
0DOSrX5RdPZhLBAuEmO6De	54	54	0	2018-12-15
01sfgrNbnnPUEyz6GZYlt9	52	174	75	2018-12-15
3zak0kNLcOY5vFcB3Ipskp	51	198	58	2018-12-15
4dcJHxlOJwtyypL7sx1qch	49	49	0	2018-12-15
6MTPPsqX8KnmDWmnQmbxJ5	48	183	95	2018-12-15
42WVQWuf1teDysXiOupIZt	47	200	118	2018-12-15
0DB01cPUt66gHPLL1JcdQq	46	174	7	2018-12-15
0P3oVJBFOv3TDXlYRhGL7s	44	200	171	2018-12-15
7zeCZY6rQRufc8IHGKyXGX	43	198	7	2018-12-15
7viNUmZZ8ztn2UB4XB3jIL	42	200	209	2018-12-15
50FL6Vavo5CtZ1S9QQSJeO	41	41	0	2018-12-15
5L0e8X6Mf9lfjs2miK2WUB	40	199	83	2018-12-15
57d3sy3kp1FSfCJYwp2nvW	39	200	130	2018-12-15
64zK6tmksJw9gNZR0L4DVx	38	196	3	2018-12-15
7kSa9AwcDQ6ZUScaXxp8zP	36	152	3	2018-12-15
4hTM8jZ8DCCqglmZUDMSPz	35	157	7	2018-12-15
5TjDN2hfsgNWVtP8Ew56Xx	34	196	9	2018-12-15
3xybjP7r2VsWzwvDQipdM0	32	176	64	2018-12-15
3N7eWDCvfWv34xWNohdHjO	31	175	29	2018-12-15
4Jk9oJP4aUo6X2XSwTgnBh	30	193	44	2018-12-15
4UlGauD7ROb3YbVOFMgW5u	29	200	150	2018-12-15
748dZDqSZy6aPXKcI9H80u	28	199	319	2018-12-15
4s05NbwGgw5SO42AdsN5Oo	27	179	67	2018-12-15
2QRrrjJcbfHSx79HbXLpdl	26	130	38	2018-12-15
19UoBHanqMth4tk0rFw5RJ	25	25	0	2018-12-15
4qplno3lbet8WvuTGdDG3T	24	189	7	2018-12-15
51wp3EOOp2mBIjhZjR7W0i	23	199	68	2018-12-15
1yGbNOtRIgdIiGHOEBaZWf	22	200	208	2018-12-15
3RRcYI9ZM3nOiIo3bzaLeJ	21	193	254	2018-12-15
3I9Z1nDCL4E0cP62flcbI5	20	200	200	2018-12-15
6twKQ0EsUJHVlAr6XBylrj	19	200	151	2018-12-15
5EM2ZGVQ4MZOA1iICy9vDc	18	198	5	2018-12-15
4KfdkUtpkLUhNew2iEnnJK	17	175	64	2018-12-15
08jWgM4vSkTose4blKBWov	16	199	234	2018-12-15
2Kh43m04B1UkVcpcRa1Zug	15	200	512	2018-12-15
5PLcDoTVZmaTyZBI4ES3xZ	14	14	0	2018-12-15
7mXg4fLJHmmnjAahH15Wsj	13	177	8	2018-12-15
4LH4d3cOWNNsVw41Gqt2kv	10	200	938	2018-12-15
5nQhqsmAirtZqHID6tkcnh	9	194	29	2018-12-15
6mUdeDZCsExyJLMdAfDuwh	8	197	336	2018-12-15
5IYvKd22yQkJRfoIStesbX	7	196	18	2018-12-15
7r36rel1M4gyBavfcJP6Yz	6	186	123	2018-12-15
1ubczeMvCrPHbSEjgfu4a7	5	197	40	2018-12-15
6Vn8F3hERVHYYz5RfKmsAN	4	122	2	2018-12-15
2uEf3r9i2bnxwJQsxQ0xQ7	3	200	402	2018-12-15
1azUkThwd2HfUDdeNeT147	2	200	392	2018-12-15
46yopePcsVZujPJQrdLz35	1	1	0	2018-12-15
41GuZcammIkupMPKH2OJ6I	200	200	17	2018-12-08
4f8pX9Vjs9uU5aKjqDNcDO	199	199	0	2018-12-08
68xKnVblFsSQ48CtgZT0oY	198	199	2	2018-12-08
435mubtZvkoTYIPXWy3seP	197	200	8	2018-12-08
7uVimUILdzSZG4KKKWToq0	196	200	68	2018-12-08
6i6folBtxKV28WX3msQ4FE	195	198	6	2018-12-08
6thZNGX8hUVSjUrqJgPB9b	194	194	5	2018-12-08
1ATL5GLyefJaxhQzSPVrLX	193	200	22	2018-12-08
7ayBZIe1FHkNv0T5xFCX6F	192	200	51	2018-12-08
2yXnY2NiaZk9QiJJittS81	191	197	8	2018-12-08
6trNtQUgC8cgbWcqoMYkOR	190	200	31	2018-12-08
3IO8IPjwXuzPJnoaqkwYrj	189	200	4	2018-12-08
6qRbGZqJ3aQY8N8bcHc1ug	188	198	3	2018-12-08
3oXvzShPN8iY2P1UYl3WVJ	187	200	27	2018-12-08
50yFYgKdwJANZ5O9MIbMkg	186	200	9	2018-12-08
3JfSxDfmwS5OeHPwLSkrfr	185	199	3	2018-12-08
6pmoTLfsPpn0wisT3YFJSN	184	198	12	2018-12-08
3tx8gQqWbGwqIGZHqDNrGe	183	200	15	2018-12-08
61ulfFSmmxMhc2wCdmdMkN	182	198	77	2018-12-08
1uG9cIT7IRuq9NqFvKFUsI	181	190	316	2018-12-08
6tkjU4Umpo79wwkgPMV3nZ	180	197	28	2018-12-08
2Ti79nwTsont5ZHfdxIzAm	179	200	37	2018-12-08
0Wmnkh4lzGy5rgkUPOjYbg	178	200	2	2018-12-08
7fRrTyKvE4Skh93v97gtcU	177	177	49	2018-12-08
3HNnxK7NgLXbDoxRZxNWiR	176	200	13	2018-12-08
621cXqrTSSJi1WqDMSLmbL	175	199	8	2018-12-08
1lhNch5NkOONvFhRPh8qaj	174	197	78	2018-12-08
4es0SCGoooYKR36713JWNz	173	196	7	2018-12-08
6vBGI5522jvPi0ZZuGQNp4	172	172	37	2018-12-08
1rJRpYs4BJ7GIDG0zZCJSM	171	175	5	2018-12-08
4dPosP4Io4sDCmeiCxVHW0	170	198	2	2018-12-08
4KdtEKjY3Gi0mKiSdy96ML	169	200	34	2018-12-08
1WMVvswNzB9i2UMh9svso5	168	200	187	2018-12-08
6BsJaQiuPWfXwytfZXQBLm	167	167	0	2018-12-08
3950MST9uRPKyh4Prv7lh1	166	200	3	2018-12-08
7DuJYWu66RPdcekF5TuZ7w	165	178	68	2018-12-08
5wtE5aLX5r7jOosmPhJhhk	164	198	17	2018-12-08
3T4tUhGYeRNVUGevb0wThu	163	200	91	2018-12-08
6P9PZjWXoCRF5b66BafPKY	162	199	6	2018-12-08
5s0rmjP8XOPhP6HhqOhuyC	161	197	103	2018-12-08
6ApYSpXF8GxZAgBTHDzYge	159	200	23	2018-12-08
6kf46HbnYCZzP6rjvQHYzg	158	197	91	2018-12-08
1kCHru7uhxBUdzkm4gzRQc	157	198	166	2018-12-08
0RK6vpJWuCZpNWNdRJ8rpY	156	197	5	2018-12-08
68ic1ZsRo0DIodoDYZXcM5	155	200	5	2018-12-08
15Id9Jrqab8IwHFirdrrLp	154	184	8	2018-12-08
082VlX7cBth0o8xqDGclNn	153	199	45	2018-12-08
4kqXw1yf9EKamws0zCarGt	152	200	85	2018-12-08
2DjfazR5N3TgXBQ7oVALA1	151	199	8	2018-12-08
7gmak9ZGm10y4PtZa9SBQn	150	171	9	2018-12-08
5VdyJkLe3yvOs0l4xXbWp0	148	199	66	2018-12-08
4UNwL1B7JoymNUiTFJa52B	147	193	6	2018-12-08
64zK6tmksJw9gNZR0L4DVx	146	196	2	2018-12-08
33pt9HBdGlAbRGBHQgsZsU	145	199	75	2018-12-08
0g1F5eGVwX4Sxi1n8ojPkE	144	195	23	2018-12-08
52JymrguPgkmmwLaWIusst	143	197	3	2018-12-08
4rBIMMvhMZMa3Q0X4LRYQi	142	142	3	2018-12-08
7maqqIx8xmxVYtjhQtbq98	141	141	31	2018-12-08
3EwMFeUkcp36t9IVJ8d54q	140	184	3	2018-12-08
7yf9ZJyHRbp8sHtpDKfPpt	139	198	28	2018-12-08
0iU6k5p5NFNbAc1MOFMusJ	138	197	9	2018-12-08
1LAGbpQJIl1vUhpGmmnSUd	137	137	32	2018-12-08
7lxHnls3yQNl8B9bILmHj7	136	200	168	2018-12-08
4A2NkqIDg3izF2Kk8Xo6uB	135	159	2	2018-12-08
1V0QZHpLMJd9b4EBLAarX1	134	134	10	2018-12-08
3BPDSjoJlho8oiUPUNrShM	133	133	3	2018-12-08
7wfjL0ZBEycLvXzJmHF45g	132	179	13	2018-12-08
7fd7SEK25VS3gJAUgSwL6y	130	200	44	2018-12-08
3rqqwtJE89WoWvMyPTvbZc	129	190	2	2018-12-08
7kSa9AwcDQ6ZUScaXxp8zP	128	152	2	2018-12-08
5EEkfRgfYHiFu0lGur6Z6M	127	187	34	2018-12-08
5OZgDtx180ZZPMpm36J2zC	126	189	3	2018-12-08
2VP96XdMOKTXefI8Nui23s	125	200	27	2018-12-08
0t70lpfTyHEv0uuq21fhdZ	124	198	34	2018-12-08
4eLPsYPBmXABThSJ821sqY	123	200	85	2018-12-08
6Vn8F3hERVHYYz5RfKmsAN	122	122	0	2018-12-08
6LURWtPusB5fGenqj0lbFd	121	200	11	2018-12-08
5eDLHSsctG7CccVeYSTLeh	120	194	6	2018-12-08
2lATw9ZAVp7ILQcOKPCPqp	119	200	14	2018-12-08
5XRCcUfwtLNQflDd9cfz4U	118	197	4	2018-12-08
1L3jhywNGVbRmOjprKPvzj	117	117	3	2018-12-08
4QAC6FquY8D0RXom13iE5J	116	196	104	2018-12-08
6DEjYFkNZh67HP7R9PSZvv	115	200	55	2018-12-08
1uzIyRT1QxDx4fMIX0UiAE	114	178	55	2018-12-08
6X1x82kppWZmDzlXXK3y3q	113	200	300	2018-12-08
0BwWUstDMUbgq2NYONRqlu	112	200	298	2018-12-08
733e1ZfktLSwj96X5rsMeE	111	200	66	2018-12-08
2acDkDTWdNFie1HjcFa4Ny	110	199	16	2018-12-08
4tCZ22E9RnUz09OaDJfaoO	109	187	11	2018-12-08
214f4uAY0p2KgY7Fl4fBgk	108	197	16	2018-12-08
2vD3zSQr8hNlg0obNel4TE	107	200	46	2018-12-08
3fc97ZWLIMc1xawhxbKrh2	106	198	11	2018-12-08
1KOmHyNLuOe5YrPhD3Juuf	105	200	60	2018-12-08
4jKeipwuUTjlx9USNYdhZn	104	196	550	2018-12-08
0SukGZiXMtmsZoxstkBtNR	103	194	14	2018-12-08
2D0Hi3Jj6RFnpWDcSa0Otu	102	200	24	2018-12-08
1Li4rADxSxjT2g4xqUcMYh	101	199	56	2018-12-08
0ETFjACtuP2ADo6LFhL6HN	100	200	285	2018-12-08
6lggWd5q9Rh66OkDE1eNDr	99	172	6	2018-12-08
1OUSVsNCpP37xXhcTy7UgZ	98	178	27	2018-12-08
40GMAhriYJRO1rsY4YdrZb	97	200	135	2018-12-08
3My4DXwRjAS5HXontsJx1A	96	152	18	2018-12-08
3ZQZrCJHXZ1G6EYxzYGhuA	95	154	58	2018-12-08
4Kd6niUoyuNkcLRVmThm0H	94	94	5	2018-12-08
6ee8lju8zGwQ6Pkr5tZSts	93	194	31	2018-12-08
1C2h7mLntPSeVYciMRTF4a	91	200	343	2018-12-08
76290XdXVF9rPzGdNRWdCh	90	198	77	2018-12-08
5f34GtT1lzD6MVCTZcffNh	89	200	33	2018-12-08
4TOkZvtqNpg5UHyGxCn0mS	88	188	23	2018-12-08
7zeCZY6rQRufc8IHGKyXGX	87	198	6	2018-12-08
4Wv5UAieM1LDEYVq5WmqDd	86	200	32	2018-12-08
1lXY618HWkwYKJWBRYR4MK	85	200	89	2018-12-08
4PgleR09JVnm3zY1fW3XBA	84	199	106	2018-12-08
1aeJirM3Lg9zXhVByqQGzQ	83	83	0	2018-12-08
1zUY4PAFrNUOCeaEBrEHzh	82	200	421	2018-12-08
2ODvWsOgouMbaA5xf0RkJe	81	200	105	2018-12-08
1n0HXc9hE2qU4T2XdiPaOn	80	80	4	2018-12-08
3cQO7jp5S9qLBoIVtbkSM1	79	200	185	2018-12-08
01sfgrNbnnPUEyz6GZYlt9	78	174	74	2018-12-08
34GQP3dILpyCN018y2k61L	77	198	5	2018-12-08
4w5Jvreahp3yvLqc4vCr9I	76	200	64	2018-12-08
1Gtf2hZQlOGVER16uemmzR	75	191	540	2018-12-08
0V59zTtkUXNwrrLkzlGXTK	74	162	9	2018-12-08
63MKT9hwmiMFFdFp5SdB1p	73	200	41	2018-12-08
77dNyQA0z8dV33M4so4eRY	72	170	253	2018-12-08
6nxDQi0FeEwccEPJeNySoS	71	199	322	2018-12-08
58icpaZ35NuKczovWzvZeF	70	172	17	2018-12-08
4qplno3lbet8WvuTGdDG3T	69	189	6	2018-12-08
0LvrjOn7CrNSs0jVUvrgVy	68	199	71	2018-12-08
1xn54DMo2qIqBuMqHtUsFd	67	200	232	2018-12-08
1ubczeMvCrPHbSEjgfu4a7	66	197	39	2018-12-08
6pZj4nvx6lV3ulIK3BSjvs	65	199	106	2018-12-08
0CuYNS755Ow710G2E7aLDE	64	191	47	2018-12-08
6Dnh20jLs9inTg4AZP7rw8	63	125	2	2018-12-08
57d3sy3kp1FSfCJYwp2nvW	61	200	129	2018-12-08
3zak0kNLcOY5vFcB3Ipskp	60	198	57	2018-12-08
3q6Bz38jmqRDkXI7j5Hb9Y	59	199	295	2018-12-08
5TjDN2hfsgNWVtP8Ew56Xx	58	196	8	2018-12-08
4hTM8jZ8DCCqglmZUDMSPz	57	157	6	2018-12-08
7viNUmZZ8ztn2UB4XB3jIL	56	200	208	2018-12-08
3I9Z1nDCL4E0cP62flcbI5	55	200	199	2018-12-08
7GjG91tyHQNGEHzKJaqOi0	54	200	78	2018-12-08
42WVQWuf1teDysXiOupIZt	52	200	117	2018-12-08
3xybjP7r2VsWzwvDQipdM0	50	176	63	2018-12-08
547DJFUYOl2SBYJbo2jZX1	49	188	4	2018-12-08
6MTPPsqX8KnmDWmnQmbxJ5	48	183	94	2018-12-08
0P3oVJBFOv3TDXlYRhGL7s	47	200	170	2018-12-08
2lKNtQvCX966OIbIdn14TW	46	141	42	2018-12-08
7Ho8gAx4haSxv1eFLQwvTj	45	161	2	2018-12-08
58qdMDlJaZBYleY7Bf0gNc	44	185	9	2018-12-08
72g63eJx0aLyg2T0DCoTEC	43	160	10	2018-12-08
3N7eWDCvfWv34xWNohdHjO	42	175	28	2018-12-08
7th3D4IFJFSGajVlS4DheM	41	183	5	2018-12-08
748dZDqSZy6aPXKcI9H80u	40	199	318	2018-12-08
1IpufqmucrxYUJQxf1AP0n	39	197	6	2018-12-08
5xtAAHr59ozJ2PQ67utEmi	38	146	43	2018-12-08
0m6B5ZF9TTOR0mkxVH3DWz	36	192	4	2018-12-08
4s05NbwGgw5SO42AdsN5Oo	35	179	66	2018-12-08
3M683oGfLgaL300rp3xIT2	34	172	3	2018-12-08
5L0e8X6Mf9lfjs2miK2WUB	32	199	82	2018-12-08
5IYvKd22yQkJRfoIStesbX	31	196	17	2018-12-08
7r36rel1M4gyBavfcJP6Yz	30	186	122	2018-12-08
4UlGauD7ROb3YbVOFMgW5u	29	200	149	2018-12-08
6zzs0HMzEPRotJaEJe8uwJ	28	138	2	2018-12-08
1yGbNOtRIgdIiGHOEBaZWf	27	200	207	2018-12-08
51wp3EOOp2mBIjhZjR7W0i	26	199	67	2018-12-08
3OZgEywV4krCZ814pTJWr7	25	199	125	2018-12-08
4Jk9oJP4aUo6X2XSwTgnBh	24	193	43	2018-12-08
14hC5eBiPUxdPa90eCzwrR	23	198	20	2018-12-08
08jWgM4vSkTose4blKBWov	21	199	233	2018-12-08
6twKQ0EsUJHVlAr6XBylrj	20	200	150	2018-12-08
6FjK2XLQJloz36NgRciCHv	19	172	11	2018-12-08
70406c1Pa2F3BQscpLiUME	18	199	8	2018-12-08
03AdJ15pTDdmxry6qkKwlO	17	166	12	2018-12-08
2ZUFSbIkmFkGag000RWOpA	16	200	265	2018-12-08
7dAm8ShwJLFm9SaJ6Yc58O	13	198	29	2018-12-08
0qmQNcXPAl8V4wPFWC3QDx	12	160	3	2018-12-08
2uEf3r9i2bnxwJQsxQ0xQ7	11	200	401	2018-12-08
7gmak9ZGm10y4PtZa9SBQn	10	169	61	2018-12-08
5GMAtv4CU6GYQMo36Uuiqc	9	108	46	2018-12-08
2Kh43m04B1UkVcpcRa1Zug	6	200	511	2018-12-08
3RRcYI9ZM3nOiIo3bzaLeJ	5	193	253	2018-12-08
6eZdwrhB97A3EYx9QppGfl	4	193	166	2018-12-08
4mwO9qIVmngSe7yR5Ios0I	3	148	11	2018-12-08
7vEJAtP3KgKSpOHVgwm3Eh	2	200	345	2018-12-08
5pQwQRnQOuKrbVUVnGMEN4	1	159	18	2018-12-08
0Wmnkh4lzGy5rgkUPOjYbg	200	200	1	2018-12-01
68xKnVblFsSQ48CtgZT0oY	199	199	0	2018-12-01
4dPosP4Io4sDCmeiCxVHW0	198	198	0	2018-12-01
435mubtZvkoTYIPXWy3seP	197	200	7	2018-12-01
64zK6tmksJw9gNZR0L4DVx	196	196	0	2018-12-01
6i6folBtxKV28WX3msQ4FE	195	198	5	2018-12-01
41GuZcammIkupMPKH2OJ6I	194	200	16	2018-12-01
1ATL5GLyefJaxhQzSPVrLX	193	200	21	2018-12-01
6qRbGZqJ3aQY8N8bcHc1ug	192	198	2	2018-12-01
3IO8IPjwXuzPJnoaqkwYrj	191	200	3	2018-12-01
3rqqwtJE89WoWvMyPTvbZc	190	190	0	2018-12-01
2yXnY2NiaZk9QiJJittS81	189	197	7	2018-12-01
6trNtQUgC8cgbWcqoMYkOR	188	200	30	2018-12-01
50yFYgKdwJANZ5O9MIbMkg	187	200	8	2018-12-01
50GCIDxmRhgriDpyzmV7qA	186	186	0	2018-12-01
3JfSxDfmwS5OeHPwLSkrfr	185	199	2	2018-12-01
6thZNGX8hUVSjUrqJgPB9b	184	184	4	2018-12-01
3tx8gQqWbGwqIGZHqDNrGe	183	200	14	2018-12-01
7ayBZIe1FHkNv0T5xFCX6F	182	200	50	2018-12-01
7uVimUILdzSZG4KKKWToq0	181	200	67	2018-12-01
1uG9cIT7IRuq9NqFvKFUsI	180	190	315	2018-12-01
1lhNch5NkOONvFhRPh8qaj	179	197	77	2018-12-01
6tkjU4Umpo79wwkgPMV3nZ	178	197	27	2018-12-01
2Ti79nwTsont5ZHfdxIzAm	177	200	36	2018-12-01
4es0SCGoooYKR36713JWNz	176	196	6	2018-12-01
3950MST9uRPKyh4Prv7lh1	175	200	2	2018-12-01
3HNnxK7NgLXbDoxRZxNWiR	174	200	12	2018-12-01
4KdtEKjY3Gi0mKiSdy96ML	173	200	33	2018-12-01
6pmoTLfsPpn0wisT3YFJSN	172	198	11	2018-12-01
1WMVvswNzB9i2UMh9svso5	171	200	186	2018-12-01
7fRrTyKvE4Skh93v97gtcU	170	170	48	2018-12-01
6P9PZjWXoCRF5b66BafPKY	169	199	5	2018-12-01
5OZgDtx180ZZPMpm36J2zC	168	189	2	2018-12-01
621cXqrTSSJi1WqDMSLmbL	167	199	7	2018-12-01
3oXvzShPN8iY2P1UYl3WVJ	166	200	26	2018-12-01
52JymrguPgkmmwLaWIusst	165	197	2	2018-12-01
0RK6vpJWuCZpNWNdRJ8rpY	164	197	4	2018-12-01
3T4tUhGYeRNVUGevb0wThu	163	200	90	2018-12-01
5s0rmjP8XOPhP6HhqOhuyC	162	197	102	2018-12-01
7Ho8gAx4haSxv1eFLQwvTj	161	161	0	2018-12-01
6kf46HbnYCZzP6rjvQHYzg	160	197	90	2018-12-01
4A2NkqIDg3izF2Kk8Xo6uB	159	159	0	2018-12-01
1kCHru7uhxBUdzkm4gzRQc	158	198	165	2018-12-01
15Id9Jrqab8IwHFirdrrLp	157	184	7	2018-12-01
6ApYSpXF8GxZAgBTHDzYge	156	200	22	2018-12-01
3EwMFeUkcp36t9IVJ8d54q	155	184	2	2018-12-01
2DjfazR5N3TgXBQ7oVALA1	154	199	7	2018-12-01
2acDkDTWdNFie1HjcFa4Ny	153	199	15	2018-12-01
7kSa9AwcDQ6ZUScaXxp8zP	152	152	0	2018-12-01
61ulfFSmmxMhc2wCdmdMkN	151	198	76	2018-12-01
0g1F5eGVwX4Sxi1n8ojPkE	150	195	22	2018-12-01
4UNwL1B7JoymNUiTFJa52B	149	193	5	2018-12-01
